Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Curated_gene_sets	BIOCARTA_IL22BP_PATHWAY	9	5	1.5183726213747168e-06	0.0003637043697755091	STAT5B:STAT5A:STAT3:TYK2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_IL22BP_PATHWAY
Curated_gene_sets	BIOCARTA_INFLAM_PATHWAY	23	7	1.547954473831274e-06	0.0003637043697755091	IL10:IFNG:CSF3:IL2:IL3:CSF2:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_INFLAM_PATHWAY
Curated_gene_sets	REACTOME_SIGNALING_BY_SCF_KIT	43	9	1.5867851071827339e-06	0.0003637043697755091	SH2B3:PTPN11:SOCS1:GRB7:STAT5B:STAT5A:STAT3:FYN:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_SCF_KIT
Curated_gene_sets	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	44	9	1.9481441148567965e-06	0.0004286696310330895	STAT5B:STAT5A:STAT3:IL2:IL21:IL3:CSF2:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING
Curated_gene_sets	REACTOME_INTERFERON_GAMMA_SIGNALING	72	11	3.001647389908217e-06	0.0006350793189186578	TRIM46:IRF6:IFNG:PTPN11:SOCS1:PTPN2:ICAM1:IFNGR2:IRF1:CAMK2A:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERFERON_GAMMA_SIGNALING
Curated_gene_sets	PID_IL4_2PATHWAY	60	10	3.7640758270989125e-06	0.0007612918475393167	IL10:PIGR:EGR2:ETS1:SOCS1:CCL11:STAT5B:STAT5A:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL4_2PATHWAY
Curated_gene_sets	BIOCARTA_NKT_PATHWAY	26	7	3.874963048736751e-06	0.0007612918475393167	IL12RB2:IFNG:IL18R1:IFNGR2:IL2:CSF2:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_NKT_PATHWAY
Curated_gene_sets	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	48	9	4.192525172581571e-06	0.0007952786542886628	PTPN11:STAT5B:STAT5A:IL2:IL3:CSF2:IL5:FYN:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
Curated_gene_sets	BIOCARTA_TH1TH2_PATHWAY	18	6	4.908883782318739e-06	0.000900125656217846	IL12RB2:IFNG:IL18R1:IFNGR2:IL2:IL12B	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_TH1TH2_PATHWAY
Curated_gene_sets	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	107	13	5.403824462817018e-06	0.0009589173667727877	IL23R:MCL1:RORC:MUC1:IL10:SOCS1:CCL2:CCL11:STAT3:ICAM1:TYK2:IL12B:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
Curated_gene_sets	GAURNIER_PSMD4_TARGETS	50	9	5.97394773822194e-06	0.0010269589533737154	IL10:CCL2:CCL7:CCL8:CCL13:CCL1:IL1R2:IL18R1:IL12B	http://www.gsea-msigdb.org/gsea/msigdb/cards/GAURNIER_PSMD4_TARGETS
Curated_gene_sets	BIOCARTA_EOSINOPHILS_PATHWAY	6	4	7.159400539242358e-06	0.0011934503747385518	CCL11:IL3:CSF2:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_EOSINOPHILS_PATHWAY
Curated_gene_sets	PID_PTP1B_PATHWAY	52	9	8.367401832989276e-06	0.0013537963965668826	FCGR2A:LAT:STAT5B:STAT5A:STAT3:TYK2:RHOA:FYN:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_PTP1B_PATHWAY
Curated_gene_sets	PID_IFNG_PATHWAY	40	8	8.723846173807288e-06	0.0013711393657746826	IFNG:PTPN11:SOCS1:STAT3:PTPN2:IRF1:CAMK2A:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IFNG_PATHWAY
Curated_gene_sets	MARSON_BOUND_BY_FOXP3_STIMULATED	965	49	1.1799884498437535e-05	0.0017989290592153313	TNFRSF9:PARK7:WDR78:MIER1:MCL1:GOLPH3L:SETDB1:CERS2:ANXA9:ASH1L:DAP3:LY9:FCGR3B:DENND1B:TRAF3IP3:C1orf74:DIEXF:EGR2:ETS1:SH2B3:ZFP36L1:GPR65:ZFAND6:CYLD:ZPBP2:STAT3:ATP6V0A1:FAM134C:TUBG1:REL:XPO1:GPR35:ARIH2:WDR6:NDUFAF3:USP4:RHOA:TCTA:RBM6:IL2:PTGER4:LNPEP:NDFIP1:CCND3:FYN:JAK2:SNAPC4:SDCCAG3:PMPCA	http://www.gsea-msigdb.org/gsea/msigdb/cards/MARSON_BOUND_BY_FOXP3_STIMULATED
Curated_gene_sets	KEGG_CHEMOKINE_SIGNALING_PATHWAY	188	17	1.2099686455365799e-05	0.0017989290592153313	PRKCB:ADCY7:CCL2:CCL7:CCL11:CCL8:CCL13:CCL1:STAT5B:STAT3:ADCY3:CXCR2:CXCR1:RHOA:GNAI2:CCR6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CHEMOKINE_SIGNALING_PATHWAY
Curated_gene_sets	REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING	136	14	1.653685905254466e-05	0.002393927938106531	MAP3K8:PTPN11:SMAD3:NOD2:PSMD3:STAT3:PTPN2:IL1R2:IL1R1:IL1RL1:IL18R1:IL18RAP:TAB1:CUL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING
Curated_gene_sets	DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS	22	6	1.8017829109558672e-05	0.0025005353432317155	CCL11:CCL13:IL2:IL3:CSF2:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS
Curated_gene_sets	REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING	57	9	1.8182405695195167e-05	0.0025005353432317155	IL23R:IL12RB2:IL10:IFNG:IL27:STAT3:TYK2:IL12B:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING
Curated_gene_sets	PID_IL5_PATHWAY	14	5	2.1595568033938597e-05	0.002828505232254672	PTPN11:STAT5B:STAT5A:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL5_PATHWAY
Curated_gene_sets	WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN	14	5	2.1595568033938597e-05	0.002828505232254672	IL10:IRF6:SOCS1:IL1R2:IRF1	http://www.gsea-msigdb.org/gsea/msigdb/cards/WORSCHECH_TUMOR_EVASION_AND_TOLEROGENICITY_DN
Curated_gene_sets	REACTOME_INTERFERON_SIGNALING	180	16	2.6853766938219412e-05	0.003435408649468488	TRIM46:IRF6:UBE2L6:IFNG:PTPN11:SOCS1:PTPN2:ICAM1:TYK2:IFNGR2:IP6K2:UBA7:IRF1:CAMK2A:KPNA7:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERFERON_SIGNALING
Curated_gene_sets	REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING	24	6	3.106251627830602e-05	0.0036690621193416406	SOCS1:SH2B1:STAT5B:STAT5A:STAT3:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING
Curated_gene_sets	BROCKE_APOPTOSIS_REVERSED_BY_IL6	144	14	3.1553888388035e-05	0.0036690621193416406	MCL1:MUC1:DYRK3:MAPKAPK2:MAP3K8:PTPN11:SOCS1:CCL2:STAT3:SBNO2:ICAM1:ZFP36L2:IRF1:PRDM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BROCKE_APOPTOSIS_REVERSED_BY_IL6
Curated_gene_sets	BIOCARTA_STEM_PATHWAY	15	5	3.1684915085550104e-05	0.0036690621193416406	CSF3:IL2:IL3:CSF2:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_STEM_PATHWAY
Curated_gene_sets	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	61	9	3.189341490373216e-05	0.0036690621193416406	NOD2:CCL2:CCL7:CCL11:CCL8:CCL13:TAB1:CARD6:CARD9	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
Curated_gene_sets	HESSON_TUMOR_SUPPRESSOR_CLUSTER_3P21_3	8	4	3.201508484428263e-05	0.0036690621193416406	HYAL2:TUSC2:RASSF1:CACNA2D2	http://www.gsea-msigdb.org/gsea/msigdb/cards/HESSON_TUMOR_SUPPRESSOR_CLUSTER_3P21_3
Curated_gene_sets	NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON	146	14	3.680376404705465e-05	0.004131785837200972	ZNF831:C20orf195:HELZ2:GMEB2:STMN3:RTEL1:TNFRSF6B:ARFRP1:ZGPAT:LIME1:SLC2A4RG:ZBTB46:ABHD16B:TPD52L2	http://www.gsea-msigdb.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_20Q12_Q13_AMPLICON
Curated_gene_sets	PID_GMCSF_PATHWAY	36	7	3.904021570685194e-05	0.004295204532067851	PTPN11:CCL2:STAT5B:STAT5A:STAT3:CSF2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_GMCSF_PATHWAY
Curated_gene_sets	RICKMAN_METASTASIS_DN	249	19	4.1709347576001736e-05	0.004498884725795795	ADAMTSL4:ADAM15:MUC1:MAPKAPK2:IRF6:TSPAN14:FAM53B:TRAFD1:ADCY7:HSD17B1:KEAP1:S1PR5:ATG4D:FOSL2:HELZ2:ZMAT5:RHOA:SEMA3F:RGS14	http://www.gsea-msigdb.org/gsea/msigdb/cards/RICKMAN_METASTASIS_DN
Curated_gene_sets	MARZEC_IL2_SIGNALING_UP	112	12	4.433346265392178e-05	0.004678949778777972	TNFRSF9:MAPKAPK2:IL10:SOCS1:STAT3:PDE4A:ADCY3:IL18RAP:CSF2:IL5:CCND3:CARD9	http://www.gsea-msigdb.org/gsea/msigdb/cards/MARZEC_IL2_SIGNALING_UP
Curated_gene_sets	KEGG_ALLOGRAFT_REJECTION	16	5	4.5079865165466734e-05	0.004678949778777972	IL10:IFNG:IL2:IL5:IL12B	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ALLOGRAFT_REJECTION
Curated_gene_sets	BIOCARTA_DC_PATHWAY	17	5	6.246822763353729e-05	0.0063636614854090485	IL10:IFNG:IL3:CSF2:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_DC_PATHWAY
Curated_gene_sets	LINDGREN_BLADDER_CANCER_CLUSTER_1_DN	372	24	6.600643556757486e-05	0.006601843673767807	CERS2:ADAM15:EFNA1:KIF21B:KIF11:APLNR:SLC43A3:CLN3:CLN3:NUPR1:CCL13:ERBB2:STAT5B:SBNO2:ICAM3:SLC26A6:CELSR3:NCKIPSD:DAG1:TRAIP:EBF1:FYN:KDELR2:SMURF1:EZH2	http://www.gsea-msigdb.org/gsea/msigdb/cards/LINDGREN_BLADDER_CANCER_CLUSTER_1_DN
Curated_gene_sets	DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN	303	21	6.828947404726273e-05	0.006708221370249862	SYT11:CD244:KIF21B:TRAF3IP3:CUL2:CREM:IFNG:BRAP:TRAFD1:GPR65:PRKCB:CYLD:IKZF3:STAT3:NCOA1:IL18R1:ATG16L1:ASCC2:CACNA2D2:PRDM1:FYN	http://www.gsea-msigdb.org/gsea/msigdb/cards/DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_DN
Curated_gene_sets	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS	40	7	7.9522603023004e-05	0.0076746287584130695	IFNG:CCL2:CCL7:CCL8:IL1R2:CXCR2:CCR6	http://www.gsea-msigdb.org/gsea/msigdb/cards/KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS
Curated_gene_sets	POOLA_INVASIVE_BREAST_CANCER_UP	262	19	8.269764683556728e-05	0.007843444055904408	UTS2:CTSS:FCGR2A:FCGR3A:FCGR3B:FAIM3:PIGR:TRAF3IP3:KIF11:GPR65:PRKCB:CD19:ADCY7:CYLD:CCL11:CCL8:HSD17B1:IL18R1:ITGA4	http://www.gsea-msigdb.org/gsea/msigdb/cards/POOLA_INVASIVE_BREAST_CANCER_UP
Curated_gene_sets	BIOCARTA_CYTOKINE_PATHWAY	18	5	8.460643680904431e-05	0.007888474726890724	IL10:IFNG:IL2:IL3:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_CYTOKINE_PATHWAY
Curated_gene_sets	REACTOME_INTERLEUKIN_21_SIGNALING	10	4	9.20406734259377e-05	0.00843859574193472	STAT5B:STAT5A:STAT3:IL21	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_21_SIGNALING
Curated_gene_sets	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	122	12	0.00010248874750924122	0.009242468853251409	CD244:FCGR3A:FCGR3B:IFNG:PTPN11:PRKCB:LAT:PLCG2:ICAM1:IFNGR2:CSF2:FYN	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
Curated_gene_sets	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	719	37	0.00010914205301309056	0.009654102553735713	UBE2J2:CTSS:CTSK:FCGR3A:FCGR2B:MAP3K8:CUL2:KIF11:UBE2L6:PTPN11:SOCS1:PRKCB:CD19:LAT:PLCG2:PSMD3:ICAM1:ICAM4:ICAM5:ICAM3:KEAP1:SIGLEC6:REL:ITGA4:ITGAV:ICOSLG:UBE2L3:ARIH2:RNF123:UBA7:TRAIP:ERAP2:LNPEP:DCTN4:FYN:SMURF1:CUL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ADAPTIVE_IMMUNE_SYSTEM
Curated_gene_sets	KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD	19	5	0.00011231822640230605	0.009654102553735713	IL10:IFNG:CCL11:CXCR2:CXCR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KUROZUMI_RESPONSE_TO_ONCOCYTIC_VIRUS_AND_CYCLIC_RGD
Curated_gene_sets	BIOCARTA_IL12_PATHWAY	19	5	0.00011231822640230605	0.009654102553735713	IL12RB2:IFNG:TYK2:IL18R1:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_IL12_PATHWAY
Curated_gene_sets	REACTOME_INTERLEUKIN_6_SIGNALING	11	4	0.0001415920012956137	0.011801478774654104	PTPN11:STAT3:TYK2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_6_SIGNALING
Curated_gene_sets	REACTOME_INTERLEUKIN_27_SIGNALING	11	4	0.0001415920012956137	0.011801478774654104	IL27:STAT3:TYK2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_27_SIGNALING
Curated_gene_sets	PID_IL12_STAT4_PATHWAY	31	6	0.00014504633315389788	0.011908953413128242	IFNG:STAT3:IL18R1:IL18RAP:IL2:IRF1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL12_STAT4_PATHWAY
Curated_gene_sets	BIOCARTA_MSP_PATHWAY	5	3	0.00018065028010782206	0.014513886814868733	CCL2:MST1:MST1R	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_MSP_PATHWAY
Curated_gene_sets	LINDSTEDT_DENDRITIC_CELL_MATURATION_A	60	8	0.0001820502072761212	0.014513886814868733	CREM:CCL2:CCL8:CCL1:ICAM1:PTGER4:CSF2:IL12B	http://www.gsea-msigdb.org/gsea/msigdb/cards/LINDSTEDT_DENDRITIC_CELL_MATURATION_A
Curated_gene_sets	REACTOME_INTERLEUKIN_37_SIGNALING	21	5	0.00018808299726303933	0.01478063668491399	PTPN11:SMAD3:STAT3:PTPN2:IL18R1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_37_SIGNALING
Curated_gene_sets	REACTOME_INNATE_IMMUNE_SYSTEM	1022	47	0.00019465348177310154	0.015081532439913121	CTSS:CTSK:MUC1:ITLN1:FCGR2A:HSPA6:FCGR3A:FCGR3B:MAPKAPK2:PIGR:MAP3K8:TSPAN14:PRG3:UBE2L6:PTPN11:SOCS1:CD19:LAT:NOD2:CYLD:PLCG2:ORMDL3:PSMD3:DHX58:RAB5C:ATP6V0A1:ICAM3:ITGAV:CXCR2:CXCR1:ARPC2:TMBIM1:NF2:SYNGR1:TAB1:NCKIPSD:IMPDH2:RHOA:APEH:UBA7:C7:C6:FYN:RNASET2:CCR6:CUL1:CARD9	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INNATE_IMMUNE_SYSTEM
Curated_gene_sets	REACTOME_INTERLEUKIN_35_SIGNALLING	12	4	0.00020792301049879372	0.015504115280315225	IL12RB2:STAT3:TYK2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_35_SIGNALLING
Curated_gene_sets	PID_EPO_PATHWAY	33	6	0.00020856290324365145	0.015504115280315225	SH2B3:PTPN11:PLCG2:STAT5B:STAT5A:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_EPO_PATHWAY
Curated_gene_sets	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	33	6	0.00020856290324365145	0.015504115280315225	IL10:PIGR:ITGA4:ICOSLG:IL2:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION
Curated_gene_sets	PHONG_TNF_TARGETS_UP	62	8	0.00022964504478390301	0.016843698551416673	MCL1:EGR2:ICAM1:ZFP36L2:REL:IFNGR2:CSF2:IRF1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PHONG_TNF_TARGETS_UP
Curated_gene_sets	SCHOEN_NFKB_SIGNALING	34	6	0.0002476094033475967	0.01792235957651486	TNFRSF9:CTSS:HHEX:CCL2:PTGER4:CSF2	http://www.gsea-msigdb.org/gsea/msigdb/cards/SCHOEN_NFKB_SIGNALING
Curated_gene_sets	GAVIN_FOXP3_TARGETS_CLUSTER_P3	154	13	0.00025102239296591507	0.01793343095721427	SLC35D1:CD244:FAIM3:CREM:GRB7:ATP6V0A1:IL18R1:PNKD:TMBIM1:DGKD:IL21:SLC22A5:PRDM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GAVIN_FOXP3_TARGETS_CLUSTER_P3
Curated_gene_sets	MARTINELLI_IMMATURE_NEUTROPHIL_DN	13	4	0.0002940250293636727	0.02073630367345594	FCGR2A:FCGR3B:CXCR2:CXCR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MARTINELLI_IMMATURE_NEUTROPHIL_DN
Curated_gene_sets	PID_CXCR4_PATHWAY	99	10	0.0003081883013845837	0.021039978701969126	PTPN11:STAT5B:STAT5A:STAT3:ITGA4:ITGAV:RHOA:GNAI2:FYN:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_CXCR4_PATHWAY
Curated_gene_sets	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP	99	10	0.0003081883013845837	0.021039978701969126	CTSS:SOCS1:CCL2:CCL7:ICAM1:IL18R1:UBA7:CDC42SE2:IRF1:IRGM	http://www.gsea-msigdb.org/gsea/msigdb/cards/ICHIBA_GRAFT_VERSUS_HOST_DISEASE_D7_UP
Curated_gene_sets	NABA_SECRETED_FACTORS	338	21	0.0003098051763060351	0.021039978701969126	IL10:IL19:IL20:IFNG:IL26:CCL2:CCL7:CCL11:CCL8:CCL13:CCL1:CSF3:MST1:IL2:IL3:CSF2:IL5:IL12B:INSL6:TNFSF15:TNFSF8	http://www.gsea-msigdb.org/gsea/msigdb/cards/NABA_SECRETED_FACTORS
Curated_gene_sets	PID_REG_GR_PATHWAY	82	9	0.00032896872890933915	0.02206898753329603	IFNG:STAT5B:STAT5A:ICAM1:NCOA1:IL2:CSF2:IRF1:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_REG_GR_PATHWAY
Curated_gene_sets	BIOCARTA_IFNG_PATHWAY	6	3	0.00035414115966192006	0.023471452039761715	IFNG:IFNGR2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_IFNG_PATHWAY
Curated_gene_sets	REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING	24	5	0.00036776924309733826	0.02352440239858672	PTPN11:STAT3:TYK2:OSMR:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING
Curated_gene_sets	BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP	24	5	0.00036776924309733826	0.02352440239858672	ERBB2:MIEN1:GRB7:UBE2L3:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP
Curated_gene_sets	BIOCARTA_TPO_PATHWAY	24	5	0.00036776924309733826	0.02352440239858672	PRKCB:STAT5B:STAT5A:STAT3:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_TPO_PATHWAY
Curated_gene_sets	BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING	227	16	0.0004055962647742769	0.02564580520141721	OTUD3:ENSA:ARNT:ANXA9:ZMIZ1:ZFAND6:CYLD:PGAP3:ICAM3:NCOA1:ARPC2:C6:RGS14:CCND3:SLC16A10:FYN	http://www.gsea-msigdb.org/gsea/msigdb/cards/BONOME_OVARIAN_CANCER_SURVIVAL_OPTIMAL_DEBULKING
Curated_gene_sets	PID_AP1_PATHWAY	69	8	0.0004827656780056519	0.02983925836751788	IL10:ETS1:IFNG:CCL2:FOSL2:IL2:CSF2:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_AP1_PATHWAY
Curated_gene_sets	PID_VEGFR1_2_PATHWAY	69	8	0.0004827656780056519	0.02983925836751788	MAPKAPK2:PTPN11:PRKCB:PTPN2:ITGAV:RHOA:PRKAA1:FYN	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_VEGFR1_2_PATHWAY
Curated_gene_sets	RAY_ALZHEIMERS_DISEASE	15	4	0.0005380193225444232	0.031541485391720886	CCL7:CSF3:ICAM1:IL3	http://www.gsea-msigdb.org/gsea/msigdb/cards/RAY_ALZHEIMERS_DISEASE
Curated_gene_sets	KEGG_ASTHMA	15	4	0.0005380193225444232	0.031541485391720886	IL10:CCL11:IL3:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ASTHMA
Curated_gene_sets	BIOCARTA_IL3_PATHWAY	15	4	0.0005380193225444232	0.031541485391720886	STAT5B:STAT5A:IL3:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_IL3_PATHWAY
Curated_gene_sets	BIOCARTA_NO2IL12_PATHWAY	15	4	0.0005380193225444232	0.031541485391720886	IL12RB2:IFNG:TYK2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_NO2IL12_PATHWAY
Curated_gene_sets	ZHENG_FOXP3_TARGETS_UP	26	5	0.0005447084370502606	0.031541485391720886	IRF6:MAP3K8:CREM:CDC42SE2:PRDM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/ZHENG_FOXP3_TARGETS_UP
Curated_gene_sets	PID_IL3_PATHWAY	26	5	0.0005447084370502606	0.031541485391720886	PTPN11:STAT5B:STAT5A:IL3:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL3_PATHWAY
Curated_gene_sets	WONG_ADULT_TISSUE_STEM_MODULE	699	34	0.0005714612193577289	0.03274591841340486	ERRFI1:MACF1:WDR78:ASH1L:CD244:PIGR:IRF6:EGR2:NKX2-3:IFNG:THSD1:GPR65:PRKCB:APOBR:NUPR1:CCL7:CCL11:ICAM1:IL1R1:IL18R1:TMBIM1:HNF4A:STMN3:CELSR3:NICN1:CACNA2D2:LPP:PTGER4:NREP:CSF2:IRGM:GABBR1:FYN:LAMB1	http://www.gsea-msigdb.org/gsea/msigdb/cards/WONG_ADULT_TISSUE_STEM_MODULE
Curated_gene_sets	REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5	7	3	0.0006074826308877137	0.03375517123750821	STAT5B:STAT5A:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5
Curated_gene_sets	REACTOME_STAT5_ACTIVATION	7	3	0.0006074826308877137	0.03375517123750821	PTPN11:STAT5B:STAT5A	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_STAT5_ACTIVATION
Curated_gene_sets	MOOTHA_ROS	7	3	0.0006074826308877137	0.03375517123750821	GPX4:SBNO2:GPX1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MOOTHA_ROS
Curated_gene_sets	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	27	5	0.0006539991084250379	0.035620288073724096	IL2:IL3:CSF2:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING
Curated_gene_sets	BIOCARTA_GH_PATHWAY	27	5	0.0006539991084250379	0.035620288073724096	SOCS1:PRKCB:STAT5B:STAT5A:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_GH_PATHWAY
Curated_gene_sets	BIOCARTA_LAIR_PATHWAY	16	4	0.0007023324749903659	0.03751987719606436	ICAM1:ITGA4:C7:C6	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_LAIR_PATHWAY
Curated_gene_sets	MARSON_BOUND_BY_FOXP3_UNSTIMULATED	1173	50	0.0007025172425367441	0.03751987719606436	TNFRSF9:PARK7:WDR78:MIER1:SLC35D1:GOLPH3L:CTSS:SETDB1:CERS2:ANXA9:LY9:FCGR2A:DENND1B:C1orf74:CCNY:EGR2:KIF11:ETS1:ZFP36L1:GPR65:SMAD3:ZFAND6:ATP2A1:ZPBP2:MED24:STAT3:ATP6V0A1:FAM134C:TUBG1:PTPN2:KRI1:FOSL2:XPO1:ITGAV:NF2:USP4:RHOA:TCTA:TRAIP:RBM6:RBM5:SLC22A4:SLC22A5:NDFIP1:LMAN2:RGS14:KIAA1919:TRAF3IP2:FYN:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/MARSON_BOUND_BY_FOXP3_UNSTIMULATED
